School,Program,Date_Added,Decision_Detail,Season,Status,GPA,GRE,Comment
University of Toronto,Anthropology,"November 30, 2001",Other on 30 Nov,F16,,,,To the poster below. I received an e-mail from SGS requesting my official transcripts tonight. I guess that means another two weeks of waiting...
University of Toronto,Anthropology,"November 30, 2001",Other on 30 Nov,F16,,,,Has anyone else heard anything/received a request for transcripts?
University of Toronto,Landscape Architecture,"November 30, 2001",Other on 30 Nov,F16,International,,,UBC and UofT! Now to make a decision! Good luck to everyone else :)
University of Toronto,Anthropology,"November 30, 2001",Other on 30 Nov,F16,,,,"I haven't received an email for official transcripts. That must be a good thing for you, yeah? So anxious, lol."
University of Toronto,Public Policy,"November 30, 2001",Accepted on 30 Nov,F16,International,,,"Status changed to ""Decision Made"" and student info on ROSI read ""Invited"" this morning. Received the email shortly thereafter. $3,000 scholarship. Very excited! Congrats to the other admitted."
University of Toronto,MIRHR,"November 30, 2001",Other on 30 Nov,F16,International,,,Has anyone heard back from the MIRHR program yet? I know one of the posters said that they called and decisions would be made by end of next week or early this week...
University of Toronto,Anthroplogy,"November 30, 2001",Other on 30 Nov,F16,,,,"Haven't been offered admission (formally or informally), though. Hang in there! It's crazy how long they are making us wait."
University of Toronto,Adult Education & Community Development,"November 30, 2001",Accepted on 30 Nov,F16,International,3.30,GRE 163 | GRE V 161 | GRE AW 4.00,"U of T undergrad. Status on ROSI changed to ""Invited""... assuming that is unofficial acceptance"
University of Toronto,Master Of Public Policy,"November 30, 2001",Accepted on 30 Nov,F16,International,3.78,,Canadian student. I have a BA and I am finishing my MA and a graduate diploma. I received $3000 funding. Social justice and justice policy emphasis in my statement of purpose.
University of Toronto,Industrial Relations & Human Resources (MIRHR),"November 30, 2001",Accepted on 30 Nov,F16,International,3.80,,"Received acceptance offer in the mail with funding. Very excited, will definitely accept."
University of Toronto,Global Affairs,"November 30, 2001",Other on 30 Nov,F16,International,,,Emailed and got told that the first round of offers had gone out and decisions will continue to go out in the next few weeks. Do people know if they release offers in small groups or all at once?
University of Toronto,Criminology & Sociolegal Studies,"November 30, 2001",Wait listed on 30 Nov,F16,International,,,"I just got informed by Jessica, the Grad Admin, via email that I've been waitlisted and will know if I am accepted at a later date :)"
University of Toronto,"Mechanical Engineering, MIE","November 30, 2001",Other on 30 Nov,F16,American,,,"Has anyone that has applied to the MIE department for Fall 2016, has had any contact with them with regards to the final admission decisions? Your info would be much appreciated"
University of Toronto,M.A. In Global Affairs,"November 30, 2001",Rejected on 30 Nov,F16,International,,GRE 159 | GRE V 159 | GRE AW 4.00,
University of Toronto,Global Affairs (Munk School),"November 30, 2001",Wait listed on 30 Nov,F16,,,,Waitlisted by email. Could be offered admission anytime between now and the start of the program in September.
University of Toronto,Munk- MGA,"November 30, 2001",Wait listed on 30 Nov,F16,International,,,I guess everyone is wait-listed.
University of Toronto,History,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Received notification of acceptance 4 days after emailing both the grad assistant and Steve Penfold about the status of my application.
University of Toronto,Economics,"November 30, 2001",Accepted on 30 Nov,F16,,,,"Admitted to regular MA stream, waitlisted for PhD stream. May hear back on wait list status next week."
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,"To the poster below: After applying I have been contacted by a Prof I mentioned in my Statement of Purpose. Admissions are all through faculty members I think, so it might be worth contacting Profs with similar research interests to you within the department."
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,3.81,,U of T professors do not have money for international students.
University of Toronto,Mechanical Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,To the poster below who still awaiting for U of Toronto masters. I contacted many professors but over 3 professors told me that they had no funding for international. And one even told me directly that hiring international is almost twice as expensive as domestic. I am wondering when they can send the notification.
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,To below poster. if you applied for OGS scholarship and if you win that. It is very very competitive (Results are released in mid-July for domestic applicants and mid-May for international applicants). every professors in U of T accept you. deadline was 28 Feb
University of Toronto,Mechanical Eng,"November 30, 2001",Other on 30 Nov,F16,International,,,OGS scholarship deadline is passed and it is very very competitive. only 2 or 3 three international can win that
University of Toronto,Industrial Relations & Human Resources (MIRHR),"November 30, 2001",Other on 30 Nov,F16,International,,,"Previous posters: so at least one person says they've receive acceptance with funding, yet everyone else has been told to wait until mid-April? Do I have that right?"
University of Toronto,Mechanical Engineering,"November 30, 2001",Other on 30 Nov,F16,American,,,So if I am willing to partially self fund myself will that make any difference? seeing that UoT professors dont have the budget for international students?
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,OGS scholarship for international is 5000 per semester for maximum 2 years.
University of Toronto,Geography & Planning,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Specializing in Environmental Planning. 5k funding.
University of Toronto,Industrial Relations & Human Resources (MIRHR),"November 30, 2001",Other on 30 Nov,F16,International,3.30,,
University of Toronto,Health Informatics,"November 30, 2001",Accepted on 30 Nov,F16,,,,
University of Toronto,Master In Industrial And Labor Relations,"November 30, 2001",Other on 30 Nov,F16,International,,,I am still waiting from the university. I am international student and i have kids. I need to make arrangements prior to moving. My status has been under view and i am just wondering how can univ take that long to just check few papers? Does that mean i am rejected? I am accepted in another university in toronto and the deadline to pay the fees is 31st march but toronto univ is my first choice. Can someone help how to go about it? It is really frustrating for me. Thanks
University of Toronto,Information,"November 30, 2001",Accepted on 30 Nov,F16,International,3.80,,"Applied January 31, was accepted back in February - still not sure if they've sent out notifications re: entrance scholarships yet."
University of Toronto,MIRHR,"November 30, 2001",Other on 30 Nov,F16,International,,,"To the poster below - I contacted the department/admissions on Thursday, March 17th. I was told that it would be a few weeks, and to contact them if you haven't heard back by mid-April. Carol also told me that the application status likely will not change to ""decision made"". You can email or phone the department for more information (416) 978-0551 or[email protected]- maybe they'll be able to tell you something about your specific application."
University of Toronto,Industrial Relations,"November 30, 2001",Accepted on 30 Nov,F16,International,,,"To the international student: the department receives hundreds of applications. It takes quite a long time to review. If you submitted in November/December, you will likely hear back earlier. If not, it will be in April."
University of Toronto,English,"November 30, 2001",Other on 30 Nov,F16,International,,,"To the person asking below. Yes, the funding that I received was primarily external (CGS/OGS), although a small scholarship was from the Department of English."
University of Toronto,Planning,"November 30, 2001",Rejected on 30 Nov,F16,,,,"I received a very impersonal letter in the mail stating that I had not been accepted to the program. It was dated; March 09, 2016 but to date my admission status has not been update online."
University of Toronto,Geography & Planning,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Canadian B.A. in Political Science.
University of Toronto,Criminology And Sociolegal Studies,"November 30, 2001",Other on 30 Nov,F16,International,,,"To the poster below who was wait-listed, was that a response to an inquiry or was that status update sent without you sending a query?"
University of Toronto,Applied Computing,"November 30, 2001",Wait listed on 30 Nov,F16,International,,,"Been Wait listed. This is my top program and my only hope to remain in Canada. To the students who were accepted but not planning to attend, please decline your offer ASAP."
University of Toronto,Criminology & Sociolegal Studies,"November 30, 2001",Wait listed on 30 Nov,F16,International,,,"To the poster below, they sent me an email. I had asked them 2 weeks ago when the results would be out, and Jessica had replied it would be out end March. Then last week, I received the news via email about waitlist."
University of Toronto,3 Yr Master Of Architecture,"November 30, 2001",Other on 30 Nov,F16,International,,,Thought U of T sends out two rounds of acceptance. Has anyone heard from the school after March 18 ?
University of Toronto,Criminology And Sociolegal Studies,"November 30, 2001",Other on 30 Nov,F16,International,,,"Previous poster, thanks for your response. Haven't heard anything yet (acceptance, rejection or wait listing). If you don't mind me asking, why did you believe your initial chances to be low? Is the program intake very rigorous?"
University of Toronto,Social Work (2 Year),"November 30, 2001",Accepted on 30 Nov,F16,International,,,Invited via ROSI
University of Toronto,Philosophy,"November 30, 2001",Wait listed on 30 Nov,F16,,,,Nice e-mail... still hopeful
University of Toronto,Developmental Psychology & Education,"November 30, 2001",Accepted on 30 Nov,F16,,,,"Applied for the MA in Developmental Psychology & Education, acceptance into MED according to ROSI."
University of Toronto,Anthroplogy,"November 30, 2001",Other on 30 Nov,F16,International,,,Canadian applicant. Previously did a bachelors at UofT. Studied alongside anthro profs who are also teaching anthro at the graduate level. I'm so happy!
University of Toronto,Statistics,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Canadian undergraduate (graduate in summer this year). Co-op experience related to data science/analytics.
University of Toronto,Statistics,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Canadian undergraduate (graduate in summer this year). rnCo-op experience related to data science/analytics.
University of Toronto,Criminology & Sociolegal Studies,"November 30, 2001",Other on 30 Nov,F16,International,,,"To the poster below - I have heard that there are many students who apply for it, and their acceptance rate is about 30%. There's very few universities who provide a Masters in Criminology, and so competition is tough. I'm also an international applicant, and there's usually a lower quota for us, as opposed to domestic applicants :)"
University of Toronto,2 Year Social Work (MSW),"November 30, 2001",Other on 30 Nov,F16,,,,How do you find an invite on ROSI?
University of Toronto,Child Study And Education (OISE),"November 30, 2001",Accepted on 30 Nov,F16,International,,,"From Toronto, Canada"
University of Toronto,Master Of Teaching (MT),"November 30, 2001",Accepted on 30 Nov,F16,International,,,"From Toronto, Canada"
University of Toronto,Planning,"November 30, 2001",Rejected on 30 Nov,F16,International,,,"Expected this rejection, but accepted at 2 other schools"
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,I was contacted by prof that I need to apply funding/scholarship by myself from my home country. Seems that they dont have any extra funding? I am just wondering if I can switch to MEng program instead?
University of Toronto,Anthropology,"November 30, 2001",Other on 30 Nov,F16,International,,,"I emailed admissions 3 days ago, they said: â€œAll successful applicants have been notified by their selected supervisors and/or faculty member. If you have not heard from a supervisor and/or faculty member, an official letter of the decision made will be mailed to you by the end of Marchâ€ I figured I was rejected but I guess I will have to wait for the letter to be sure."
University of Toronto,Biostatistics,"November 30, 2001",Rejected on 30 Nov,F16,International,,,Non-Canadian. The offers for international students were extremely limited. Feel sad.
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,"Tuition for international is 20k and for domestic is 10k. if you were a professor in U of T, do you select an international?"
University of Toronto,Biostatisics,"November 30, 2001",Rejected on 30 Nov,F16,International,,,Canadian. Second time I've been rejected. So sad :(
University of Toronto,Developmental Psychology & Education,"November 30, 2001",Accepted on 30 Nov,F16,,,,Canadian undergrad. Received acceptance through the mail.
University of Toronto,Developmental Psychology and Education,"November 30, 2001",Rejected on 30 Nov,F16,,,,Local applicant. Was rejected from this program. Heard that it accepted very few people. Will be attending another school instead so that's their loss.
University of Toronto,Architecture,"November 30, 2001",Other on 30 Nov,F16,American,,,"To the poster about university of Toronto. The status on the website changed to ""decision made"". Still waiting for an official letter or email. Hopefully this week im guessing. .."
University of Toronto,Master Of Science In Applied Computing,"November 30, 2001",Interview on 30 Nov,F16,International,3.85,GRE 168 | GRE V 154 | GRE AW 3.00,I have received an email asking for a suitable time for a brief conversation about my application. Any suggestions/advice what do they specifically ask for? What happens next?
University of Toronto,Civil Engineering (Transportation),"November 30, 2001",Other on 30 Nov,F16,International,3.29,,To the postal below I also received an email last week from a professor at U of T requesting to speak to me in-details about my application. I did the call on Wednesday (23rd March). Mine went well and I was told that I would be contacted soon. you can contact me via skype my skypename is wdiogu
University of Toronto,Industrial Relations And Human Resources,"November 30, 2001",Accepted on 30 Nov,F16,International,3.79,,"Been waiting for ages, and I finally got accepted! I am absolutely going to be accepting my offer"
University of Toronto,2 Year Social Work (MSW),"November 30, 2001",Accepted on 30 Nov,F16,,,,notified via ROSI!
University of Toronto,Communication Sciences & Disorders - Speech Pathology,"November 30, 2001",Accepted on 30 Nov,F16,,,,"Canadian applicant first attempt. Major= Children's Literature (4 year English BA) and Ling and Psych minors. SubGPA 3.91/4. Two summer paid internships with an SLP, one paid research assistantship with an SLP, 3 years volunteering experience with two SLPs (rehab centre and school), and two days of shadowing in hospital and adult SLP settings, TA experience and undergrad research. 8 undergrad scholarship awards and tons of field related workshop credentials. References= two SLPs, two profs."
University of Toronto,Mechanical Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,"The graduate coordinator just replied to my email, saying I am admissible for MEng but needed official transcripts to verify my documents before going any further. Finally some positivity after 4 months of waiting!"
University of Toronto,3.5 Master Of Architecture,"November 30, 2001",Rejected on 30 Nov,F16,International,,,
University of Toronto,Speech-Language Pathology,"November 30, 2001",Accepted on 30 Nov,F16,International,,,First time applicant. Undergraduate degree in Linguistics and Psychology. 3.90 sGPA and 3.58 cGPA. Over 200 total hours in SLP (with adults in a community setting and children in a hospital setting). 300 hours in language development research as a research assistant. 2 academic and 1 clinical reference.
University of Toronto,School.Psychology,"November 30, 2001",Rejected on 30 Nov,F16,,,,
University of Toronto,Applied Developmental And Educational Psychology,"November 30, 2001",Accepted on 30 Nov,F16,,,,Received conditional offer in the mail. Currently an undergrad at UofT.
University of Toronto,Architecture,"November 30, 2001",Rejected on 30 Nov,F16,International,,,Canadian with an American B.Arch degree. No work experience. Not disappointed
University of Toronto,2 Year Social Work (MSW),"November 30, 2001",Rejected on 30 Nov,F16,International,,,Congrats to all those who were accepted. Will try again after my bsw!
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,"To the MIE poster below, what program did you all apply for? MEng or MASc? also give a brief description of your profile. I am british undergrad applied for MEng full time extended."
University of Toronto,MScAC,"November 30, 2001",Interview on 30 Nov,F16,International,,,I got a call for interview for the MscAc program. Can someone tell me what kind of questions can I expect?
University of Toronto,Criminology & Sociolegal Studies,"November 30, 2001",Rejected on 30 Nov,F16,International,,,"It was a fall back school and got accepted elsewhere way before this rejection came through. For those who did not get in don't fret. There criminology program no longer lives up to its prestige and they are absolutely terrible at communication. Why would you want to go to a school where they can't answer a simple email or answer a ringing phone? For next years applicants- Beware and reconsider where you want to invest for a real, wholesome experience and education."
University of Toronto,Mechanical and Industrial Engineering,"November 30, 2001",Other on 30 Nov,F16,International,3.80,,"To MIE poster below. I was an international student in US(got the Bachelor degree). Moved to Canada after graduation and became permanent resident. I graduated in 2014. High GPA, normal LOR, a little bit research experience. I applied for MASc in Robotics. Got contacted by a professor working in material science asking me if I were interested working for him. About a month later, received the official transcript request. Hope they will admit me after this."
University of Toronto,"Applied Computing, Computer Science","November 30, 2001",Other on 30 Nov,F16,American,,,"MScAC applicants, anyone received an interview call/email please share your profiles. Thanks"
University of Toronto,Mechanical Engineering,"November 30, 2001",Accepted on 30 Nov,F16,International,3.90,GRE 170 | GRE V 170 | GRE AW 4.50,"Heard back after being asked to mail in my official transcript. It took a little while (a few days) to go through after mailing in; the admissions office must be pretty busy right now. I applied to a MASc, had been talking to a prof in Design/Energy."
University of Toronto,Criminology,"November 30, 2001",Other on 30 Nov,F16,International,,,"To poster below, where did you apply to and where else were you accepted into? I've been waitlisted, but am planning where else I can apply to next year if I don't get this year. Thanks!"
University of Toronto,Computer Science In Applied Computing,"November 30, 2001",Other on 30 Nov,F16,International,,,I can hardly see 5 accepted for MSCAC any other accepted cases. I am worried of this much delay its been 4 months still waiting for reply
University of Toronto,Chemical Engg And Applied Chemistry,"November 30, 2001",Wait listed on 30 Nov,F16,International,3.44,,
University of Toronto,Criminology & Sociolegal Studies,"November 30, 2001",Rejected on 30 Nov,F16,International,3.91,,"I sent an inquiry about the status of my application since my status was updated to ""Decision Made"" a few weeks ago and I hadn't received any information. Received a response a week later with the rejection letter attached.""The Centre of Criminology Admissions has reviewed your application to our MA program for admission in Fall 2016. Regrettably, after careful consideration of your file, we have decided that we cannot offer you admission to our program"". Undergrad GPA 3.91/4.00, one publication, one conference paper, excellent LORs. Ah well!"
University of Toronto,2 Year Social Work (MSW),"November 30, 2001",Wait listed on 30 Nov,F16,International,,,"I received a letter from U of T - FIFSW, dated April 4th, notifying me that they put me on the wait-list. I'm still hoping. :("
University of Toronto,2 Year MSW,"November 30, 2001",Wait listed on 30 Nov,F16,International,3.10,,Feeling discouraged. Is there any possibility of asking for a secondary interview to increase chances? is there anything we could do besides wait?
University of Toronto,(Computer Science In Applied Computing,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Really excited.
University of Toronto,Master Of Industrial Relations And Human Resources (MIRHR),"November 30, 2001",Rejected on 30 Nov,F16,,,,Same thing as the poster below: 20 spots available over all with over 150 applicants. I guess the 20 spots were for part time and full time students.
University of Toronto,MIRHR,"November 30, 2001",Other on 30 Nov,F16,International,,,"MIRHR posters below: Did you apply to the advanced standing program or the 2 year or part time? Are you an international student? I am confused by the ""only 20 spots available""?"
University of Toronto,Mirhr,"November 30, 2001",Rejected on 30 Nov,F16,,,,I applied for the full time 2 yr program and received an e-mail that there was only 20 spots in the program
University of Toronto,Philosophy,"November 30, 2001",Accepted on 30 Nov,F16,International,3.96,GRE 156 | GRE V 164 | GRE AW 5.00,Accepted off the waitlist.
University of Toronto,Masters Of Public Policy,"November 30, 2001",Rejected on 30 Nov,F16,International,,,"Canadian student Rejected due to the ""overwhelming amount of excellent applications."" Fingers crossed for Masters of International Development at uOttawa, that's the one I want."
University of Toronto,Developmental Psychology And Education (MA),"November 30, 2001",Rejected on 30 Nov,F16,International,,,"International student with Canadian Honours degree in psychology. 4.1 final year GPA (3.7 overall), 5 years of education-related experience. Not too disappointed as I was expecting this. Will try again next year!"
University of Toronto,Urban Planning,"November 30, 2001",Rejected on 30 Nov,F16,International,,,"Received 2 identical rejection letters in one envelope on April 18th, dated March 23rd and April 6th respectively... pretty pathetic on their part."
University of Toronto,Applied Computing,"November 30, 2001",Wait listed on 30 Nov,F16,International,,,"MScAC: to the person who have been waitlisted, When did you apply? And Can you please share your profile??? (GPA, major, country, # of years expr. ...etc). I have received the same email. Good luck!!"
University of Toronto,"Applied Computing, Computer Science","November 30, 2001",Wait listed on 30 Nov,F16,International,3.60,,I applied very early i asked them for early review and i go wait listed may be since i don't have GRE not sure but rest all i have 3 years exp in Accenture currently working too in ashok leyland as senior software eng. GPA - 8.72 STRONG LOR.. not sure y i am wait listed.
University of Toronto,"Urban Planning, Masters","November 30, 2001",Rejected on 30 Nov,F16,International,,,"Like the poster below me I was also rejected with two PAPER letters with different dates. Very unprofessional compared to their competition, both for the schools I've gotten into and the ones I didn't. For one of the best schools in Canada their process is pathetic."
University of Toronto,( ECE ) Electrical And Computer Engineering,"November 30, 2001",Other on 30 Nov,F16,International,,,To the poster below asking about transcripts. No I don't think you need to courier your transcripts. I sent mine using regular mail. Good luck.
University of Toronto,Biology(Ecology And Evolutionary Biology),"November 30, 2001",Accepted on 30 Nov,F16,International,3.82,GRE 162 | GRE V 159 | GRE AW 5.00,"Applied from a top-tier Canadian University. Undergraduate research experience in two fields, but no publications."
University of Toronto,Health Informatics,"November 30, 2001",Accepted on 30 Nov,F16,International,,,Accepted today after being on the waitlist since May!
University of Toronto,Master Of Management And Professional Accounting,"November 30, 2001",Accepted on 30 Nov,F17,International,3.83,GRE 47 | GRE V 28 | GRE AW 4.00,I will be attending. Canadian Citizen. No info on funding. Scores are GMAT sectional and total scores.
University of Toronto,(Computer Science In Applied Computing),"November 30, 2001",Accepted on 30 Nov,F17,International,,,"U of T undergraduate in computer science. Multiple internships, research experience, TA'd CSC148/CSC373, very high CS grades."
University of Toronto,Geography & Planning,"November 30, 2001",Accepted on 30 Nov,S17,,,,
University of Toronto,( ECE ) Electrical Engineering,"November 30, 2001",Accepted on 30 Nov,F17,American,3.88,,"US/Canadian dual citizenship, interview with POI January 17th (initial contact from Professor on January 10th)"
University of Toronto,Biomedical Communications,"November 30, 2001",Rejected on 30 Nov,F17,,,,
University of Toronto,Computer Science: MSc In Applied Computing,"November 30, 2001",Accepted on 30 Nov,F17,International,,,"To the poster below, yes I was told I was accepted right after the interview with the letter shared over email just a few hours later. Did my undergraduation from an IIT with CGPA 9. Working in MNC (>2yrs experience). Have startup experience. Strong extra curriculars. Multiple verified MOOCs done in ML and DS. Open source contribution in the field of network security."
University of Toronto,Compter Science MSc,"November 30, 2001",Accepted on 30 Nov,F17,International,,,Area: ML/CV
University of Toronto,Computer Science,"November 30, 2001",Accepted on 30 Nov,F17,International,3.04,,"I am a U of T undergrad in CS. Admitted to MSc in Systems. Very high CS grades, internships at Airbnb and Red Hat, TA'd CSC373 and CSC148."
University of Toronto,( ECE ) Electrical And Computer Engineering,"November 30, 2001",Interview on 30 Nov,F17,International,3.90,,Email indicated that 2 professors were interested in interviewing me. Followed up and had interviews with both. A third contacted me and had another interview. Now waiting to hear back
University of Toronto,Biochemistry,"November 30, 2001",Accepted on 30 Nov,F17,International,,,"Domestic, Canada. Excited and nervous! It seems I am the first biochem admit to UofT, hope to see more!"
University of Toronto,( ECE ) Electrical And Computer Engineering,"November 30, 2001",Other on 30 Nov,F17,International,,,"To the post below ""yes I had interviews with all 3.."" , hey thanks for the response, are you an international applicant ? did you first approach the profs through email ? I am having a hard time in getting their reply. I have applied for MASc with MEng option as well ."
University of Toronto,Gender And Womens Studies,"November 30, 2001",Other on 30 Nov,F17,International,,,"To the person who posted previously - the program posted on their website that they had no funding for international students this year, so they would not be able to take any international students. After the application period, they removed that message from the website. So I would get in touch with the program about trying to get ur application money back. It sucks. :("
University of Toronto,Art History,"November 30, 2001",Accepted on 30 Nov,F17,International,,,"Was starting to panic, but saw on ROSI I was invited last night. Got official acceptance email today."
University of Toronto,Advanced Standing Social Work,"November 30, 2001",Accepted on 30 Nov,F17,International,,,"ROSI updated to ""invited"" on Feb 21. Received package via mail on Feb 24."
University of Toronto,Statistics,"November 30, 2001",Accepted on 30 Nov,F17,International,,,Canadian with undergrad and masters from uoft.
University of Toronto,Social Psychology,"November 30, 2001",Accepted on 30 Nov,S17,International,,,
University of Toronto,Archival Studies/Library And Information Studies,"November 30, 2001",Other on 30 Nov,F17,,,,Anyone heard anything yet? Applied before the early deadline. We're probably all going to get responses on March 3rd...
University of Toronto,"Crime, Law And Justice (Criminology)","November 30, 2001",Other on 30 Nov,F17,International,,,"To the other criminology student below: thank you so much for the information, and I'm sorry that U of T didn't admit you. My GPA was less than stellar and one of my referees suggested I revise my statement of interest when I had already submitted it, so it was too late for me to do anything. Doesn't look too good for me. I hope you hear back from SFU soon, and my fingers crossed you get in! Don't lose hope!"
University of Toronto,Sociology,"November 30, 2001",Other on 30 Nov,F17,International,3.60,,Still waiting to hear and a little disheartened that many here seem to have heard in either direction. Anyone still waiting?
University of Toronto,Sociology,"November 30, 2001",Other on 30 Nov,F17,International,,,"To the post below: I am still waiting to hear from the Sociology department. I think that they are still deciding and sorting through applications. If you haven't heard yet you can gain admission if a second wave is happening this year, be waitlisted, or denied. Just give it sometime and hopefully we all hear within the beginning of March."
University of Toronto,"Advanced Standing, Social Work (MSW)","November 30, 2001",Wait listed on 30 Nov,F17,International,3.70,,"Incredible references from UofT graduates (professors) and directors, well-written statement and B+ statistics with over 10,000 hours employed in the field with a focused research plan....Not sure what they're looking for."
University of Toronto,Sociology,"November 30, 2001",Wait listed on 30 Nov,F17,International,,,Does any one know how long it takes to hear more after being waitlisted?
University of Toronto,Sociology,"November 30, 2001",Other on 30 Nov,F17,International,,,To the other two guys who posted below: Do you think it's a good sign we aren't rejected yet at least? Do you know how many have approximately applied to the program?
University of Toronto,Sociology,"November 30, 2001",Other on 30 Nov,F17,International,,,"Posters below: You hear more about waitlist once the department know's who will be declining and accepting their offer. (If you have been invited to the open house go, so you can directly ask them and gain more information). To the other individual, I do not know if there is much you can do, they have informed admitted and waitlisted individuals already. I will take it as a rejection and wait to hear from other programs, if you haven't already."
University of Toronto,Sociology,"November 30, 2001",Other on 30 Nov,F17,International,,,"To the poster below: Thanks for your opinion. It does make sense, but how are you so sure all admitted applicants have been informed of the School's decision? Could it be that there are others who haven't yet heard anything? Why can't they just update the status to rejected, it doesn't feel nice to wait so long only to be rejected -.-"
University of Toronto,School Clinical Child Psychology,"November 30, 2001",Wait listed on 30 Nov,F17,,,,If anyone has been accepted and is planning to reject their offer I would love to know!
University of Toronto,History,"November 30, 2001",Accepted on 30 Nov,F17,International,3.44,GRE 168 | GRE V 155 | GRE AW 3.50,"Unofficial letter from the department, official letter (or with funding information) will come next week :)"
University of Toronto,Economics,"November 30, 2001",Accepted on 30 Nov,F17,American,3.80,GRE 170 | GRE V 166 | GRE AW 5.50,General stream
University of Toronto,"Education, Educational Leadership And Policy","November 30, 2001",Accepted on 30 Nov,F17,,,,First one to hear back from!
University of Toronto,Linguistics,"November 30, 2001",Wait listed on 30 Nov,F17,American,,,"If you've been admitted and don't plan to attend, please let them know!"
University of Toronto,Financial Economics (MFE),"November 30, 2001",Accepted on 30 Nov,F17,International,,,"1 year internship, 8 month full time"
University of Toronto,Financial Insurance,"November 30, 2001",Accepted on 30 Nov,F17,International,3.70,GRE 154 | GRE V 170 | GRE AW 4.00,Actuarial full time 7 month
University of Toronto,Criminology,"November 30, 2001",Accepted on 30 Nov,F17,,,,"To the poster below who asked my status I am a Canadian resident, not international"
University of Toronto,Criminology,"November 30, 2001",Wait listed on 30 Nov,F17,International,,,Just received an email stating that I was put on the wait list. International applicant.
University of Toronto,Linguistics,"November 30, 2001",Other on 30 Nov,F17,International,,,"People who got their results, did your status on the website change?"
University of Toronto,Linguistics,"November 30, 2001",Rejected on 30 Nov,F17,American,,,"RE: My status did not change when I got the mail. It still says ""under review"""
University of Toronto,Master Of Information (MI),"November 30, 2001",Accepted on 30 Nov,F17,,,,
University of Toronto,Master Of Information,"November 30, 2001",Other on 30 Nov,F17,,,,To the poster who has been accepted below: congratulations! would you mind letting us know when you completed your application?
University of Toronto,Master Of Information (MI),"November 30, 2001",Other on 30 Nov,F17,,,,I submit my application around January 20 and heard back on February 13.
University of Toronto,Master Of Information,"November 30, 2001",Other on 30 Nov,F17,International,,,To the poster below-would you mind sharing your stats? thanks!!
University of Toronto,Computer Science,"November 30, 2001",Accepted on 30 Nov,F17,International,,GRE 162 | GRE V 145 | GRE AW 3.50,"To the poster below, I had an interview at January and I got an offer at 02/13. I applied to the PhD program but I admitted to the MSc with thesis."
University of Toronto,Political Science,"November 30, 2001",Rejected on 30 Nov,F17,International,3.64,GRE 166 | GRE V 149 | GRE AW 3.00,
University of Toronto,MIRHR,"November 30, 2001",Accepted on 30 Nov,F17,,,,Accepted to the 2-year program
University of Toronto,Art History MA,"November 30, 2001",Accepted on 30 Nov,F17,International,,,Offered an entry award of $2500. Declined the offer before posting this. I hope my spot makes someone happy :)
University of Toronto,History,"November 30, 2001",Other on 30 Nov,F17,American,,,"Anyone know if the history department has sent out all their acceptances, or do they come in waves? Status on app still says ""under review"", so i'm assuming rejection..."
University of Toronto,Information Studies,"November 30, 2001",Accepted on 30 Nov,F17,,,,Logged into both ROSI and ACORN to see a notification that I have been invited to the program. 3.7/4 GPA with teaching and research experience. Good luck everyone!
University of Toronto,Information Studies,"November 30, 2001",Other on 30 Nov,F17,International,,,To the poster below: that's awesome congrats! What concentrations are you going into? And where are you from?? Thanks!!
University of Toronto,"Ed.D. Education: Curriculum, Leadership, Teaching And Learning","November 30, 2001",Accepted on 30 Nov,F17,International,,,"ACORN says Invited, SGS has been Under Review forever. Masters of Teaching."
University of Toronto,Linguistics,"November 30, 2001",Wait listed on 30 Nov,F17,American,,,"Really interested in this program. If you received an offer and don't plan to accept it, please let them know soon!"
University of Toronto,History,"November 30, 2001",Rejected on 30 Nov,F17,American,3.60,GRE 155 | GRE V 146 | GRE AW 4.50,"generic rejection email--was expecting it at this point, so not much of a surprise anyway!"
University of Toronto,"ISchool, LIS Concentration","November 30, 2001",Accepted on 30 Nov,S17,International,,,"Domestic, Ontario. Invited on ACORN/ROSI, SGS still says 'under review'. As per the email on Mar. 8th, they seem to be considering applications randomly. Good luck dudes."
